Player ID,Player Name,Overall Rating,Potential Value,Potential String,Height,Height Value,League,League Value,Position,Position Value,Country,Country Value,Volatility,Volatility Factor,Precision,Precision Factor,Overall Component,Potential Component,Height Component,League Component,Position Component,Country Component,Pre-Random Total,Random Factor,Final Value
1004,Malcolm Spence,68.0,55,Top Line,6'2,75,OHL,57.0,LW,90,Canada,100,Medium,0.82,Low,0.5,22.304000000000002,6.764999999999999,11.25,2.85,4.5,5.0,52.669000000000004,1.0243715883701605,53.95262718786799
1001,Justin Carbonneau,68.0,40,Top 6 F,6'1,50,QMJHL,55.0,RW,90,Canada,100,High,0.6,Very High,0.9,16.32,6.4799999999999995,7.5,2.75,4.5,5.0,42.55,1.025397950204651,43.6306827812079
1007,Braeden Cootes,67.0,40,Top 6 F,6'0,50,WHL,56.0,C,100,Canada,100,Medium,0.82,Medium,0.65,21.976,6.396,7.5,2.8000000000000003,5.0,5.0,48.672,0.9915209594794532,48.25930813978394
1006,Cameron Reid,67.0,40,Top 3,6'0,50,OHL,57.0,LD,95,Canada,100,Medium,0.82,Low,0.5,21.976,4.919999999999999,7.5,2.85,4.75,5.0,46.996,0.9538763890610878,44.82837478031489
998,Carter Bear,67.0,55,Top Line,6'0,50,OHL,57.0,LW,90,Canada,100,High,0.6,Medium,0.65,16.08,6.435,7.5,2.85,4.5,5.0,42.364999999999995,1.0222907340119765,43.30934694641738
1009,Jack Nesbitt,66.0,40,Top 6 F,6'4,75,OHL,57.0,C,100,Canada,100,Medium,0.82,Medium,0.65,21.648,6.396,11.25,2.85,5.0,5.0,52.144,0.9538135273246704,49.73565256881761
1011,Ivan Ryabkin,66.0,55,Top Line,5'11,50,USHL,47.0,C,100,Russia,50,High,0.6,Low,0.5,15.840000000000002,4.95,7.5,2.35,5.0,2.5,38.14,0.9523382391033057,36.32218043940008
1017,Milton Gastrin,65.0,40,Top 6 F,6'2,75,USHL,47.0,C,100,Canada,100,Medium,0.82,Medium,0.65,21.32,6.396,11.25,2.35,5.0,5.0,51.316,0.9810404537953048,50.343071926959865
1008,Cameron Schmidt,65.0,55,Top Line,5'8,0,WHL,56.0,RW,90,Canada,100,Medium,0.82,Low,0.5,21.32,6.764999999999999,0.0,2.8000000000000003,4.5,5.0,40.385000000000005,1.0427381198831513,42.110978971481074
1010,Cole Reschny,64.0,55,Top Line,5'10,30,WHL,56.0,C,100,Canada,100,High,0.6,Medium,0.65,15.36,6.435,4.5,2.8000000000000003,5.0,5.0,39.095,1.003624208844754,39.236688444785656
1015,Joshua Ravensbergen,64.0,82,Game Breaker,6'4,75,WHL,56.0,G,75,Canada,100,High,0.6,Medium,0.65,15.36,9.594,11.25,2.8000000000000003,3.75,5.0,47.754,1.0422903479451557,49.77353327577296
1016,William Moore,64.0,40,Top 6 F,6'2,75,USHL,47.0,C,100,United States,100,High,0.6,Medium,0.65,15.36,4.68,11.25,2.35,5.0,5.0,43.64,0.9567747506057283,41.75365011643398
1014,Blake Fiddler,63.0,33,Top 4,6'4,75,WHL,56.0,RD,97.5,United States,100,Medium,0.82,Medium,0.65,20.664,5.276699999999999,11.25,2.8000000000000003,4.875,5.0,49.8657,1.003437969344826,50.03713674795829
987,Michael Misa,78.0,82,Game Breaker,6'1,50,OHL,57.0,C,100,Canada,100,Low,0.9,High,0.75,24.57,16.605,7.5,2.85,10.0,5.0,66.525,1.0029705369864814,66.72261497302569
986,Matthew Schaefer,78.0,82,Game Breaker Def,6'2,75,OHL,57.0,LD,95,Canada,100,Low,0.9,Very High,0.9,24.57,19.926,11.25,2.85,9.5,5.0,73.096,0.9527784467196291,69.644293341418
989,Anton Frondell,77.0,70,Elite,6'0,50,SHL,67.0,LW,90,Sweden,100,Medium,0.82,Medium,0.65,22.098999999999997,11.192999999999998,7.5,3.35,9.0,5.0,58.141999999999996,1.0305520285471732,59.91835604378974
990,Porter Martone,77.0,55,Top Line,6'3,75,OHL,57.0,RW,90,Canada,100,Medium,0.82,High,0.75,22.098999999999997,10.147499999999999,11.25,2.85,9.0,5.0,60.3465,0.9959079910342417,60.099561580947864
991,Caleb Desnoyers,75.0,55,Top Line,6'2,75,QMJHL,55.0,C,100,Canada,100,Low,0.9,High,0.75,23.625,11.1375,11.25,2.75,10.0,5.0,63.7625,0.9729757740330449,62.03936779178203
988,James Hagens,73.0,82,Game Breaker,5'11,50,NCAA,61.0,C,100,United States,100,High,0.6,Medium,0.65,15.329999999999998,9.594,7.5,3.0500000000000003,10.0,5.0,50.474,0.9769567290813237,49.31091394365073
993,Victor Eklund,73.0,55,Top Line,5'11,50,SHL,67.0,LW,90,Sweden,100,Medium,0.82,Medium,0.65,20.950999999999997,8.7945,7.5,3.35,9.0,5.0,54.595499999999994,1.009661471622908,55.122972873988466
994,Jake O'Brien,72.0,70,Elite,6'0,50,OHL,57.0,C,100,Canada,100,Medium,0.82,Medium,0.65,20.663999999999998,11.192999999999998,7.5,2.85,10.0,5.0,57.207,1.0114862766753971,57.86409542976944
999,Lynden Lakovic,71.0,40,Top 6 F,6'4,75,WHL,56.0,LW,90,Canada,100,Medium,0.82,High,0.75,20.377,7.379999999999999,11.25,2.8000000000000003,9.0,5.0,55.806999999999995,0.9766620442748879,54.50457870484866
1000,Ben Kindel,71.0,40,Top 6 F,6'0,50,WHL,56.0,RW,90,Canada,100,Medium,0.82,Medium,0.65,20.377,6.396,7.5,2.8000000000000003,9.0,5.0,51.07299999999999,0.9997940489323012,51.06248146111941
1012,Bill Zonnon,71.0,40,Top 6 F,6'2,75,QMJHL,55.0,LW,90,Canada,100,High,0.6,Medium,0.65,14.91,4.68,11.25,2.75,9.0,5.0,47.59,1.0395228006794088,49.47089008433307
1002,Kashawn Aitcheson,71.0,40,Top 3,6'0,50,OHL,57.0,LD,95,Canada,100,Medium,0.82,Medium,0.65,20.377,6.396,7.5,2.85,9.5,5.0,51.623,1.0384128173598384,53.605984870566935
992,Roger McQueen,70.0,70,Elite,6'5,100,WHL,56.0,C,100,Canada,100,High,0.6,Medium,0.65,14.7,8.19,15.0,2.8000000000000003,10.0,5.0,55.69,0.9556676533506352,53.22113161509687
995,Brady Martin,70.0,40,Top 6 F,6'0,50,OHL,57.0,C,100,Canada,100,Low,0.9,Very High,0.9,22.049999999999997,9.719999999999999,7.5,2.85,10.0,5.0,57.12,0.9964148945149514,56.91521877469402
996,Radim Mrtka,70.0,55,Top Pair,6'6,100,WHL,56.0,RD,97.5,Czechia,85,Medium,0.82,High,0.75,20.09,10.147499999999999,15.0,2.8000000000000003,9.75,4.25,62.037499999999994,0.9780152174108636,60.67361905012645
997,Jackson Smith,70.0,40,Top 3,6'3,75,WHL,56.0,LD,95,Canada,100,Low,0.9,Medium,0.65,22.049999999999997,7.0200000000000005,11.25,2.8000000000000003,9.5,5.0,57.61999999999999,1.041111754651345,59.98885930301049
1003,Logan Hensler,70.0,40,Top 3,6'2,75,USHL,47.0,RD,97.5,United States,100,Medium,0.82,High,0.75,20.09,7.379999999999999,11.25,2.35,9.75,5.0,55.82,1.00424364907205,56.05688049120184
1013,Jack Murtagh,70.0,33,Middle 6,6'0,50,OHL,57.0,C,100,Canada,100,Low,0.9,High,0.75,22.049999999999997,6.6825,7.5,2.85,10.0,5.0,54.0825,1.0440087336024002,56.46260233505181
1005,Cullen Potter,69.0,33,Middle 6,5'10,30,USHL,47.0,C,100,United States,100,Medium,0.82,High,0.75,19.802999999999997,6.088499999999999,4.5,2.35,10.0,5.0,47.741499999999995,1.0040402202001693,47.934386172686374
1004,Malcolm Spence,68.0,55,Top Line,6'2,75,OHL,57.0,LW,90,Canada,100,Medium,0.82,Low,0.5,19.516,6.764999999999999,11.25,2.85,9.0,5.0,54.381,1.044569961729224,56.80475908879693
1001,Justin Carbonneau,68.0,40,Top 6 F,6'1,50,QMJHL,55.0,RW,90,Canada,100,High,0.6,Very High,0.9,14.279999999999998,6.4799999999999995,7.5,2.75,9.0,5.0,45.01,0.9574884463246394,43.09655496907202
1007,Braeden Cootes,67.0,40,Top 6 F,6'0,50,WHL,56.0,C,100,Canada,100,Medium,0.82,Medium,0.65,19.229,6.396,7.5,2.8000000000000003,10.0,5.0,50.925,1.0494960770357835,53.445587723047275
1006,Cameron Reid,67.0,40,Top 3,6'0,50,OHL,57.0,LD,95,Canada,100,Medium,0.82,Low,0.5,19.229,4.919999999999999,7.5,2.85,9.5,5.0,48.998999999999995,0.990745417365588,48.54553470549644
998,Carter Bear,67.0,55,Top Line,6'0,50,OHL,57.0,LW,90,Canada,100,High,0.6,Medium,0.65,14.069999999999997,6.435,7.5,2.85,9.0,5.0,44.855,0.9651327325072909,43.291028716614534
1009,Jack Nesbitt,66.0,40,Top 6 F,6'4,75,OHL,57.0,C,100,Canada,100,Medium,0.82,Medium,0.65,18.941999999999997,6.396,11.25,2.85,10.0,5.0,54.437999999999995,0.9533007420936429,51.895785798093726
1011,Ivan Ryabkin,66.0,55,Top Line,5'11,50,USHL,47.0,C,100,Russia,50,High,0.6,Low,0.5,13.86,4.95,7.5,2.35,10.0,2.5,41.16,0.9788732504646145,40.29042298912353
1017,Milton Gastrin,65.0,40,Top 6 F,6'2,75,USHL,47.0,C,100,Canada,100,Medium,0.82,Medium,0.65,18.654999999999998,6.396,11.25,2.35,10.0,5.0,53.651,1.0010462022295896,53.70712979581972
1008,Cameron Schmidt,65.0,55,Top Line,5'8,0,WHL,56.0,RW,90,Canada,100,Medium,0.82,Low,0.5,18.654999999999998,6.764999999999999,0.0,2.8000000000000003,9.0,5.0,42.22,1.0044487390349817,42.40782576205692
1010,Cole Reschny,64.0,55,Top Line,5'10,30,WHL,56.0,C,100,Canada,100,High,0.6,Medium,0.65,13.44,6.435,4.5,2.8000000000000003,10.0,5.0,42.175,0.9899057578863384,41.74927533885632
1015,Joshua Ravensbergen,64.0,82,Game Breaker,6'4,75,WHL,56.0,G,75,Canada,100,High,0.6,Medium,0.65,13.44,9.594,11.25,2.8000000000000003,7.5,5.0,49.583999999999996,0.9566968313638281,47.436855686344046
1016,William Moore,64.0,40,Top 6 F,6'2,75,USHL,47.0,C,100,United States,100,High,0.6,Medium,0.65,13.44,4.68,11.25,2.35,10.0,5.0,46.72,1.01662065360326,47.49651693634431
1014,Blake Fiddler,63.0,33,Top 4,6'4,75,WHL,56.0,RD,97.5,United States,100,Medium,0.82,Medium,0.65,18.080999999999996,5.276699999999999,11.25,2.8000000000000003,9.75,5.0,52.15769999999999,0.9902995743906022,51.6517481111927
987,Michael Misa,78.0,82,Game Breaker,6'1,50,OHL,57.0,C,100,Canada,100,Low,0.9,High,0.75,24.57,16.605,7.5,2.85,10.0,5.0,66.525,1.0029705369864814,66.72261497302569
986,Matthew Schaefer,78.0,82,Game Breaker Def,6'2,75,OHL,57.0,LD,95,Canada,100,Low,0.9,Very High,0.9,24.57,19.926,11.25,2.85,9.5,5.0,73.096,0.9527784467196291,69.644293341418
989,Anton Frondell,77.0,70,Elite,6'0,50,SHL,67.0,LW,90,Sweden,100,Medium,0.82,Medium,0.65,22.098999999999997,11.192999999999998,7.5,3.35,9.0,5.0,58.141999999999996,1.0305520285471732,59.91835604378974
990,Porter Martone,77.0,55,Top Line,6'3,75,OHL,57.0,RW,90,Canada,100,Medium,0.82,High,0.75,22.098999999999997,10.147499999999999,11.25,2.85,9.0,5.0,60.3465,0.9959079910342417,60.099561580947864
991,Caleb Desnoyers,75.0,55,Top Line,6'2,75,QMJHL,55.0,C,100,Canada,100,Low,0.9,High,0.75,23.625,11.1375,11.25,2.75,10.0,5.0,63.7625,0.9729757740330449,62.03936779178203
988,James Hagens,73.0,82,Game Breaker,5'11,50,NCAA,61.0,C,100,United States,100,High,0.6,Medium,0.65,15.329999999999998,9.594,7.5,3.0500000000000003,10.0,5.0,50.474,0.9769567290813237,49.31091394365073
993,Victor Eklund,73.0,55,Top Line,5'11,50,SHL,67.0,LW,90,Sweden,100,Medium,0.82,Medium,0.65,20.950999999999997,8.7945,7.5,3.35,9.0,5.0,54.595499999999994,1.009661471622908,55.122972873988466
994,Jake O'Brien,72.0,70,Elite,6'0,50,OHL,57.0,C,100,Canada,100,Medium,0.82,Medium,0.65,20.663999999999998,11.192999999999998,7.5,2.85,10.0,5.0,57.207,1.0114862766753971,57.86409542976944
999,Lynden Lakovic,71.0,40,Top 6 F,6'4,75,WHL,56.0,LW,90,Canada,100,Medium,0.82,High,0.75,20.377,7.379999999999999,11.25,2.8000000000000003,9.0,5.0,55.806999999999995,0.9766620442748879,54.50457870484866
1000,Ben Kindel,71.0,40,Top 6 F,6'0,50,WHL,56.0,RW,90,Canada,100,Medium,0.82,Medium,0.65,20.377,6.396,7.5,2.8000000000000003,9.0,5.0,51.07299999999999,0.9997940489323012,51.06248146111941
1012,Bill Zonnon,71.0,40,Top 6 F,6'2,75,QMJHL,55.0,LW,90,Canada,100,High,0.6,Medium,0.65,14.91,4.68,11.25,2.75,9.0,5.0,47.59,1.0395228006794088,49.47089008433307
1002,Kashawn Aitcheson,71.0,40,Top 3,6'0,50,OHL,57.0,LD,95,Canada,100,Medium,0.82,Medium,0.65,20.377,6.396,7.5,2.85,9.5,5.0,51.623,1.0384128173598384,53.605984870566935
992,Roger McQueen,70.0,70,Elite,6'5,100,WHL,56.0,C,100,Canada,100,High,0.6,Medium,0.65,14.7,8.19,15.0,2.8000000000000003,10.0,5.0,55.69,0.9556676533506352,53.22113161509687
995,Brady Martin,70.0,40,Top 6 F,6'0,50,OHL,57.0,C,100,Canada,100,Low,0.9,Very High,0.9,22.049999999999997,9.719999999999999,7.5,2.85,10.0,5.0,57.12,0.9964148945149514,56.91521877469402
996,Radim Mrtka,70.0,55,Top Pair,6'6,100,WHL,56.0,RD,97.5,Czechia,85,Medium,0.82,High,0.75,20.09,10.147499999999999,15.0,2.8000000000000003,9.75,4.25,62.037499999999994,0.9780152174108636,60.67361905012645
997,Jackson Smith,70.0,40,Top 3,6'3,75,WHL,56.0,LD,95,Canada,100,Low,0.9,Medium,0.65,22.049999999999997,7.0200000000000005,11.25,2.8000000000000003,9.5,5.0,57.61999999999999,1.041111754651345,59.98885930301049
1003,Logan Hensler,70.0,40,Top 3,6'2,75,USHL,47.0,RD,97.5,United States,100,Medium,0.82,High,0.75,20.09,7.379999999999999,11.25,2.35,9.75,5.0,55.82,1.00424364907205,56.05688049120184
1013,Jack Murtagh,70.0,33,Middle 6,6'0,50,OHL,57.0,C,100,Canada,100,Low,0.9,High,0.75,22.049999999999997,6.6825,7.5,2.85,10.0,5.0,54.0825,1.0440087336024002,56.46260233505181
1005,Cullen Potter,69.0,33,Middle 6,5'10,30,USHL,47.0,C,100,United States,100,Medium,0.82,High,0.75,19.802999999999997,6.088499999999999,4.5,2.35,10.0,5.0,47.741499999999995,1.0040402202001693,47.934386172686374
1004,Malcolm Spence,68.0,55,Top Line,6'2,75,OHL,57.0,LW,90,Canada,100,Medium,0.82,Low,0.5,19.516,6.764999999999999,11.25,2.85,9.0,5.0,54.381,1.044569961729224,56.80475908879693
1001,Justin Carbonneau,68.0,40,Top 6 F,6'1,50,QMJHL,55.0,RW,90,Canada,100,High,0.6,Very High,0.9,14.279999999999998,6.4799999999999995,7.5,2.75,9.0,5.0,45.01,0.9574884463246394,43.09655496907202
1007,Braeden Cootes,67.0,40,Top 6 F,6'0,50,WHL,56.0,C,100,Canada,100,Medium,0.82,Medium,0.65,19.229,6.396,7.5,2.8000000000000003,10.0,5.0,50.925,1.0494960770357835,53.445587723047275
1006,Cameron Reid,67.0,40,Top 3,6'0,50,OHL,57.0,LD,95,Canada,100,Medium,0.82,Low,0.5,19.229,4.919999999999999,7.5,2.85,9.5,5.0,48.998999999999995,0.990745417365588,48.54553470549644
998,Carter Bear,67.0,55,Top Line,6'0,50,OHL,57.0,LW,90,Canada,100,High,0.6,Medium,0.65,14.069999999999997,6.435,7.5,2.85,9.0,5.0,44.855,0.9651327325072909,43.291028716614534
1009,Jack Nesbitt,66.0,40,Top 6 F,6'4,75,OHL,57.0,C,100,Canada,100,Medium,0.82,Medium,0.65,18.941999999999997,6.396,11.25,2.85,10.0,5.0,54.437999999999995,0.9533007420936429,51.895785798093726
1011,Ivan Ryabkin,66.0,55,Top Line,5'11,50,USHL,47.0,C,100,Russia,50,High,0.6,Low,0.5,13.86,4.95,7.5,2.35,10.0,2.5,41.16,0.9788732504646145,40.29042298912353
1017,Milton Gastrin,65.0,40,Top 6 F,6'2,75,USHL,47.0,C,100,Canada,100,Medium,0.82,Medium,0.65,18.654999999999998,6.396,11.25,2.35,10.0,5.0,53.651,1.0010462022295896,53.70712979581972
1008,Cameron Schmidt,65.0,55,Top Line,5'8,0,WHL,56.0,RW,90,Canada,100,Medium,0.82,Low,0.5,18.654999999999998,6.764999999999999,0.0,2.8000000000000003,9.0,5.0,42.22,1.0044487390349817,42.40782576205692
1010,Cole Reschny,64.0,55,Top Line,5'10,30,WHL,56.0,C,100,Canada,100,High,0.6,Medium,0.65,13.44,6.435,4.5,2.8000000000000003,10.0,5.0,42.175,0.9899057578863384,41.74927533885632
1015,Joshua Ravensbergen,64.0,82,Game Breaker,6'4,75,WHL,56.0,G,75,Canada,100,High,0.6,Medium,0.65,13.44,9.594,11.25,2.8000000000000003,7.5,5.0,49.583999999999996,0.9566968313638281,47.436855686344046
1016,William Moore,64.0,40,Top 6 F,6'2,75,USHL,47.0,C,100,United States,100,High,0.6,Medium,0.65,13.44,4.68,11.25,2.35,10.0,5.0,46.72,1.01662065360326,47.49651693634431
1014,Blake Fiddler,63.0,33,Top 4,6'4,75,WHL,56.0,RD,97.5,United States,100,Medium,0.82,Medium,0.65,18.080999999999996,5.276699999999999,11.25,2.8000000000000003,9.75,5.0,52.15769999999999,0.9902995743906022,51.6517481111927
987,Michael Misa,78.0,82,Game Breaker,6'1,50,OHL,57.0,C,100,Canada,100,Low,0.9,High,0.75,24.57,16.605,7.5,2.85,10.0,5.0,66.525,1.0029705369864814,66.72261497302569
986,Matthew Schaefer,78.0,82,Game Breaker Def,6'2,75,OHL,57.0,LD,95,Canada,100,Low,0.9,Very High,0.9,24.57,19.926,11.25,2.85,9.5,5.0,73.096,0.9527784467196291,69.644293341418
989,Anton Frondell,77.0,70,Elite,6'0,50,SHL,67.0,LW,90,Sweden,100,Medium,0.82,Medium,0.65,22.098999999999997,11.192999999999998,7.5,3.35,9.0,5.0,58.141999999999996,1.0305520285471732,59.91835604378974
990,Porter Martone,77.0,55,Top Line,6'3,75,OHL,57.0,RW,90,Canada,100,Medium,0.82,High,0.75,22.098999999999997,10.147499999999999,11.25,2.85,9.0,5.0,60.3465,0.9959079910342417,60.099561580947864
991,Caleb Desnoyers,75.0,55,Top Line,6'2,75,QMJHL,55.0,C,100,Canada,100,Low,0.9,High,0.75,23.625,11.1375,11.25,2.75,10.0,5.0,63.7625,0.9729757740330449,62.03936779178203
988,James Hagens,73.0,82,Game Breaker,5'11,50,NCAA,61.0,C,100,United States,100,High,0.6,Medium,0.65,15.329999999999998,9.594,7.5,3.0500000000000003,10.0,5.0,50.474,0.9769567290813237,49.31091394365073
993,Victor Eklund,73.0,55,Top Line,5'11,50,SHL,67.0,LW,90,Sweden,100,Medium,0.82,Medium,0.65,20.950999999999997,8.7945,7.5,3.35,9.0,5.0,54.595499999999994,1.009661471622908,55.122972873988466
994,Jake O'Brien,72.0,70,Elite,6'0,50,OHL,57.0,C,100,Canada,100,Medium,0.82,Medium,0.65,20.663999999999998,11.192999999999998,7.5,2.85,10.0,5.0,57.207,1.0114862766753971,57.86409542976944
999,Lynden Lakovic,71.0,40,Top 6 F,6'4,75,WHL,56.0,LW,90,Canada,100,Medium,0.82,High,0.75,20.377,7.379999999999999,11.25,2.8000000000000003,9.0,5.0,55.806999999999995,0.9766620442748879,54.50457870484866
1000,Ben Kindel,71.0,40,Top 6 F,6'0,50,WHL,56.0,RW,90,Canada,100,Medium,0.82,Medium,0.65,20.377,6.396,7.5,2.8000000000000003,9.0,5.0,51.07299999999999,0.9997940489323012,51.06248146111941
1012,Bill Zonnon,71.0,40,Top 6 F,6'2,75,QMJHL,55.0,LW,90,Canada,100,High,0.6,Medium,0.65,14.91,4.68,11.25,2.75,9.0,5.0,47.59,1.0395228006794088,49.47089008433307
1002,Kashawn Aitcheson,71.0,40,Top 3,6'0,50,OHL,57.0,LD,95,Canada,100,Medium,0.82,Medium,0.65,20.377,6.396,7.5,2.85,9.5,5.0,51.623,1.0384128173598384,53.605984870566935
992,Roger McQueen,70.0,70,Elite,6'5,100,WHL,56.0,C,100,Canada,100,High,0.6,Medium,0.65,14.7,8.19,15.0,2.8000000000000003,10.0,5.0,55.69,0.9556676533506352,53.22113161509687
995,Brady Martin,70.0,40,Top 6 F,6'0,50,OHL,57.0,C,100,Canada,100,Low,0.9,Very High,0.9,22.049999999999997,9.719999999999999,7.5,2.85,10.0,5.0,57.12,0.9964148945149514,56.91521877469402
996,Radim Mrtka,70.0,55,Top Pair,6'6,100,WHL,56.0,RD,97.5,Czechia,85,Medium,0.82,High,0.75,20.09,10.147499999999999,15.0,2.8000000000000003,9.75,4.25,62.037499999999994,0.9780152174108636,60.67361905012645
997,Jackson Smith,70.0,40,Top 3,6'3,75,WHL,56.0,LD,95,Canada,100,Low,0.9,Medium,0.65,22.049999999999997,7.0200000000000005,11.25,2.8000000000000003,9.5,5.0,57.61999999999999,1.041111754651345,59.98885930301049
1003,Logan Hensler,70.0,40,Top 3,6'2,75,USHL,47.0,RD,97.5,United States,100,Medium,0.82,High,0.75,20.09,7.379999999999999,11.25,2.35,9.75,5.0,55.82,1.00424364907205,56.05688049120184
1013,Jack Murtagh,70.0,33,Middle 6,6'0,50,OHL,57.0,C,100,Canada,100,Low,0.9,High,0.75,22.049999999999997,6.6825,7.5,2.85,10.0,5.0,54.0825,1.0440087336024002,56.46260233505181
1005,Cullen Potter,69.0,33,Middle 6,5'10,30,USHL,47.0,C,100,United States,100,Medium,0.82,High,0.75,19.802999999999997,6.088499999999999,4.5,2.35,10.0,5.0,47.741499999999995,1.0040402202001693,47.934386172686374
1004,Malcolm Spence,68.0,55,Top Line,6'2,75,OHL,57.0,LW,90,Canada,100,Medium,0.82,Low,0.5,19.516,6.764999999999999,11.25,2.85,9.0,5.0,54.381,1.044569961729224,56.80475908879693
1001,Justin Carbonneau,68.0,40,Top 6 F,6'1,50,QMJHL,55.0,RW,90,Canada,100,High,0.6,Very High,0.9,14.279999999999998,6.4799999999999995,7.5,2.75,9.0,5.0,45.01,0.9574884463246394,43.09655496907202
1007,Braeden Cootes,67.0,40,Top 6 F,6'0,50,WHL,56.0,C,100,Canada,100,Medium,0.82,Medium,0.65,19.229,6.396,7.5,2.8000000000000003,10.0,5.0,50.925,1.0494960770357835,53.445587723047275
1006,Cameron Reid,67.0,40,Top 3,6'0,50,OHL,57.0,LD,95,Canada,100,Medium,0.82,Low,0.5,19.229,4.919999999999999,7.5,2.85,9.5,5.0,48.998999999999995,0.990745417365588,48.54553470549644
998,Carter Bear,67.0,55,Top Line,6'0,50,OHL,57.0,LW,90,Canada,100,High,0.6,Medium,0.65,14.069999999999997,6.435,7.5,2.85,9.0,5.0,44.855,0.9651327325072909,43.291028716614534
1009,Jack Nesbitt,66.0,40,Top 6 F,6'4,75,OHL,57.0,C,100,Canada,100,Medium,0.82,Medium,0.65,18.941999999999997,6.396,11.25,2.85,10.0,5.0,54.437999999999995,0.9533007420936429,51.895785798093726
1011,Ivan Ryabkin,66.0,55,Top Line,5'11,50,USHL,47.0,C,100,Russia,50,High,0.6,Low,0.5,13.86,4.95,7.5,2.35,10.0,2.5,41.16,0.9788732504646145,40.29042298912353
1017,Milton Gastrin,65.0,40,Top 6 F,6'2,75,USHL,47.0,C,100,Canada,100,Medium,0.82,Medium,0.65,18.654999999999998,6.396,11.25,2.35,10.0,5.0,53.651,1.0010462022295896,53.70712979581972
1008,Cameron Schmidt,65.0,55,Top Line,5'8,0,WHL,56.0,RW,90,Canada,100,Medium,0.82,Low,0.5,18.654999999999998,6.764999999999999,0.0,2.8000000000000003,9.0,5.0,42.22,1.0044487390349817,42.40782576205692
1010,Cole Reschny,64.0,55,Top Line,5'10,30,WHL,56.0,C,100,Canada,100,High,0.6,Medium,0.65,13.44,6.435,4.5,2.8000000000000003,10.0,5.0,42.175,0.9899057578863384,41.74927533885632
1015,Joshua Ravensbergen,64.0,82,Game Breaker,6'4,75,WHL,56.0,G,75,Canada,100,High,0.6,Medium,0.65,13.44,9.594,11.25,2.8000000000000003,7.5,5.0,49.583999999999996,0.9566968313638281,47.436855686344046
1016,William Moore,64.0,40,Top 6 F,6'2,75,USHL,47.0,C,100,United States,100,High,0.6,Medium,0.65,13.44,4.68,11.25,2.35,10.0,5.0,46.72,1.01662065360326,47.49651693634431
1014,Blake Fiddler,63.0,33,Top 4,6'4,75,WHL,56.0,RD,97.5,United States,100,Medium,0.82,Medium,0.65,18.080999999999996,5.276699999999999,11.25,2.8000000000000003,9.75,5.0,52.15769999999999,0.9902995743906022,51.6517481111927
987,Michael Misa,78.0,82,Game Breaker,6'1,50,OHL,57.0,C,100,Canada,100,Low,0.9,High,0.75,24.57,16.605,7.5,2.85,10.0,5.0,66.525,1.0029705369864814,66.72261497302569
986,Matthew Schaefer,78.0,82,Game Breaker Def,6'2,75,OHL,57.0,LD,95,Canada,100,Low,0.9,Very High,0.9,24.57,19.926,11.25,2.85,9.5,5.0,73.096,0.9527784467196291,69.644293341418
989,Anton Frondell,77.0,70,Elite,6'0,50,SHL,67.0,LW,90,Sweden,100,Medium,0.82,Medium,0.65,22.098999999999997,11.192999999999998,7.5,3.35,9.0,5.0,58.141999999999996,1.0305520285471732,59.91835604378974
990,Porter Martone,77.0,55,Top Line,6'3,75,OHL,57.0,RW,90,Canada,100,Medium,0.82,High,0.75,22.098999999999997,10.147499999999999,11.25,2.85,9.0,5.0,60.3465,0.9959079910342417,60.099561580947864
991,Caleb Desnoyers,75.0,55,Top Line,6'2,75,QMJHL,55.0,C,100,Canada,100,Low,0.9,High,0.75,23.625,11.1375,11.25,2.75,10.0,5.0,63.7625,0.9729757740330449,62.03936779178203
988,James Hagens,73.0,82,Game Breaker,5'11,50,NCAA,61.0,C,100,United States,100,High,0.6,Medium,0.65,15.329999999999998,9.594,7.5,3.0500000000000003,10.0,5.0,50.474,0.9769567290813237,49.31091394365073
993,Victor Eklund,73.0,55,Top Line,5'11,50,SHL,67.0,LW,90,Sweden,100,Medium,0.82,Medium,0.65,20.950999999999997,8.7945,7.5,3.35,9.0,5.0,54.595499999999994,1.009661471622908,55.122972873988466
994,Jake O'Brien,72.0,70,Elite,6'0,50,OHL,57.0,C,100,Canada,100,Medium,0.82,Medium,0.65,20.663999999999998,11.192999999999998,7.5,2.85,10.0,5.0,57.207,1.0114862766753971,57.86409542976944
999,Lynden Lakovic,71.0,40,Top 6 F,6'4,75,WHL,56.0,LW,90,Canada,100,Medium,0.82,High,0.75,20.377,7.379999999999999,11.25,2.8000000000000003,9.0,5.0,55.806999999999995,0.9766620442748879,54.50457870484866
1000,Ben Kindel,71.0,40,Top 6 F,6'0,50,WHL,56.0,RW,90,Canada,100,Medium,0.82,Medium,0.65,20.377,6.396,7.5,2.8000000000000003,9.0,5.0,51.07299999999999,0.9997940489323012,51.06248146111941
1012,Bill Zonnon,71.0,40,Top 6 F,6'2,75,QMJHL,55.0,LW,90,Canada,100,High,0.6,Medium,0.65,14.91,4.68,11.25,2.75,9.0,5.0,47.59,1.0395228006794088,49.47089008433307
1002,Kashawn Aitcheson,71.0,40,Top 3,6'0,50,OHL,57.0,LD,95,Canada,100,Medium,0.82,Medium,0.65,20.377,6.396,7.5,2.85,9.5,5.0,51.623,1.0384128173598384,53.605984870566935
